00:00:00.835 ->  SD OK~
00:00:00.911 ->  BREAK STOP~
00:00:00.164 ->  Controller Err~
00:00:00.420 ->  START~
00:02:00.433 ->  BREAK STOP  ~
00:02:00.492 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:02:00.548 ->  ERROR OCCUR  ~
00:02:00.602 ->  BREAK STOP  ~
00:02:00.657 ->  ERROR OCCUR  ~
00:02:00.712 ->  BREAK STOP  ~
00:02:00.767 ->  ERROR OCCUR  ~
00:02:00.821 ->  BREAK STOP  ~
00:02:00.878 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:02:00.933 ->  ERROR OCCUR  ~
00:02:00.988 ->  BREAK STOP  ~
00:02:00.044 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
